code,name,market_id,category_id,color,url,listing_date,delisting_date
3189,ＡＮＡＰ,4,27,,,,
3190,ホットマン,4,27,,,,
3191,ジョイフル本田,1,27,,,,
3192,白鳩,4,27,,,,
3193,鳥貴族,1,27,,,,
3194,キリン堂ホールディングス,1,27,,,,
3195,ジェネレーションパス,3,27,,,,
3196,ホットランド,1,27,,,,
3197,すかいらーくホールディングス,1,27,,,,
3198,ＳＦＰホールディングス,2,27,,,,
3199,綿半ホールディングス,1,27,,,,
3201,ニッケ,1,5,,,,
3202,ダイトウボウ,1,5,,,,
3204,トーア紡コーポレーション,1,5,,,,
3205,ダイドーリミテッド,1,5,,,,
3209,カネヨウ,2,26,,,,
3221,ヨシックス,1,27,,,,
3222,ユナイテッド・スーパーマーケット・ホールディングス,1,27,,,,
3223,エスエルディー,4,27,,,,
3224,ゼネラル・オイスター,3,27,,,,
3228,三栄建築設計,1,32,,,,
3230,スター・マイカ,1,32,,,,
3231,野村不動産ホールディングス,1,32,,,,
3232,三重交通グループホールディングス,1,32,,,,
3236,プロパスト,4,32,,,,
3237,イントランス,3,32,,,,
3238,セントラル総合開発,2,32,,,,
3241,ウィル,2,32,,,,
3242,アーバネットコーポレーション,4,32,,,,
3244,サムティ,1,32,,,,
3245,ディア・ライフ,1,32,,,,
3246,コーセーアールイー,1,32,,,,
3248,アールエイジ,2,32,,,,
3250,エー・ディー・ワークス,1,32,,,,
3252,日本商業開発,1,32,,,,
3254,プレサンスコーポレーション,1,32,,,,
3258,ユニゾホールディングス,1,32,,,,
3260,エスポア,8,32,,,,
3261,グランディーズ,3,32,,,,
3264,アスコット,4,32,,,,
3266,ファンドクリエーショングループ,4,32,,,,
3267,フィル・カンパニー,3,3,,,,
3271,ＴＨＥグローバル社,1,32,,,,
3275,ハウスコム,4,32,,,,
3276,日本管理センター,1,32,,,,
3277,サンセイランディック,1,32,,,,
3280,エストラスト,1,32,,,,
3284,フージャースホールディングス,1,32,,,,
3286,トラストホールディングス,3,32,,,,
3288,オープンハウス,1,32,,,,
3289,東急不動産ホールディングス,1,32,,,,
3291,飯田グループホールディングス,1,32,,,,
3293,アズマハウス,4,32,,,,
3294,イーグランド,1,32,,,,
3297,東武住販,4,32,,,,
3299,ムゲンエステート,1,32,,,,
3300,ＡＭＢＩＴＩＯＮ,3,32,,,,
3302,帝国繊維,1,5,,,,
3306,日本製麻,2,26,,,,
3313,ブックオフコーポレーション,1,27,,,,
3315,日本コークス工業,1,9,,,,
3316,東京日産コンピュータシステム,4,26,,,,
3317,フライングガーデン,4,27,,,,
3319,ゴルフダイジェスト・オンライン,1,27,,,,
3320,クロスプラス,2,26,,,,
3321,ミタチ産業,1,26,,,,
3322,アルファグループ,4,26,,,,
3323,レカム,4,26,,,,
3326,ランシステム,4,33,,,,
3328,ＢＥＥＮＯＳ,1,27,,,,
3329,東和フードサービス,4,27,,,,
3333,あさひ,1,27,,,,
3341,日本調剤,1,27,,,,
3344,ワンダーコーポレーション,4,27,,,,
3346,鉱業１ＬＡＤＹ,8,27,,,,
3347,トラスト,2,27,,,,
3349,コスモス薬品,1,27,,,,
3350,レッド・プラネット・ジャパン,4,26,,,,
3352,バッファロー,4,27,,,,
3353,メディカル一光,4,27,,,,
3355,クリヤマホールディングス,2,26,,,,
3356,テリロジー,4,26,,,,
3358,ワイエスフード,4,27,,,,
3359,タイセイ,3,26,,,,
3360,シップヘルスケアホールディングス,1,26,,,,
3361,トーエル,1,27,,,,
3366,一六堂,1,27,,,,
3370,フジタコーポレーション,4,27,,,,
3371,ソフトクリエイトホールディングス,1,25,,,,
3372,関門海,2,27,,,,
3374,内外テック,4,26,,,,
3375,ＺＯＡ,4,27,,,,
3376,オンリー,1,27,,,,
3377,バイク王＆カンパニー,2,26,,,,
3382,セブン＆アイ・ホールディングス,1,27,,,,
3384,アークコア,8,26,,,,
3385,薬王堂,1,27,,,,
3386,コスモ・バイオ,4,26,,,,
3387,クリエイト・レストランツ・ホールディングス,1,27,,,,
3388,明治電機工業,1,26,,,,
3390,ＩＮＥＳＴ,4,26,,,,
3391,ツルハホールディングス,1,27,,,,
3392,デリカフーズホールディングス,1,26,,,,
3393,スターティアホールディングス,1,26,,,,
3395,サンマルクホールディングス,1,27,,,,
3396,フェリシモ,1,27,,,,
3397,トリドールホールディングス,1,27,,,,
3399,丸千代山岡家,4,27,,,,
3401,帝人,1,5,,,,
3402,東レ,1,5,,,,
3405,クラレ,1,7,,,,
3407,旭化成,1,7,,,,
3408,サカイオーベックス,1,5,,,,
3409,北日本紡績,2,5,,,,
3415,ＴＯＫＹＯ　ＢＡＳＥ,1,27,,,,
3416,ピクスタ,3,27,,,,
3417,大木ヘルスケアホールディングス,4,26,,,,
3418,バルニバービ,3,27,,,,
3419,アートグリーン,8,26,,,,
3420,ケー・エフ・シー,2,14,,,,
3421,稲葉製作所,1,14,,,,
3422,丸順,7,14,,,,
3423,エスイー,4,14,,,,
3424,ミヤコ,4,14,,,,
3426,アトムリビンテック,4,14,,,,
3431,宮地エンジニアリンググループ,1,14,,,,
3433,トーカロ,1,14,,,,
3434,アルファ,1,14,,,,
3435,サンコーテクノ,2,14,,,,
3436,ＳＵＭＣＯ,1,14,,,,
3437,特殊電極,4,14,,,,
3439,三ツ知,4,14,,,,
3440,日創プロニティ,10,14,,,,
3441,山王,4,14,,,,
3442,ＭＩＥコーポレーション,7,14,,,,
3443,川田テクノロジーズ,1,14,,,,
3444,菊池製作所,4,14,,,,
3445,ＲＳ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,1,14,,,,
3446,ジェイテックコーポレーション,3,14,,,,
3447,信和,2,14,,,,
3452,ビーロット,1,32,,,,
3454,ファーストブラザーズ,1,32,,,,
3457,ハウスドゥ,1,32,,,,
3458,シーアールイー,1,32,,,,
3461,パルマ,3,32,,,,
3464,プロパティエージェント,1,32,,,,
3465,ケイアイスター不動産,1,32,,,,
3467,アグレ都市デザイン,1,32,,,,
3469,デュアルタップ,2,32,,,,
3474,ＧｯＦＡＣＴＯＲＹ,3,32,,,,
3475,グッドコムアセット,1,32,,,,
3477,フォーライフ,3,32,,,,
3479,ティーケーピー,3,32,,,,
3480,ジェイ・エス・ビー,1,32,,,,
3482,ロードスターキャピタル,3,32,,,,
3484,テンポイノベーション,3,32,,,,
3486,グローバル・リンク・マネジメント,3,32,,,,
3489,フェイスネットワーク,3,32,,,,
3490,アズ企画設計,4,32,,,,
3491,ＧＡ　ｔｅｃｈｎｏｌｏｇｉｅｓ,3,32,,,,
3494,マリオン,,32,,,,
3495,香陵住販,,32,,,,
3496,アズーム,,32,,,,
3501,住江織物,1,5,,,,
3504,丸八ホールディングス,7,5,,,,
3512,日本フエルト,1,5,,,,
3513,イチカワ,1,5,,,,
3515,フジコー,4,5,,,,
3521,エコナックホールディングス,1,33,,,,
3524,日東製網,1,5,,,,
3526,芦森工業,1,17,,,,
3528,プロスペクト,2,32,,,,
3529,アツギ,1,5,,,,
3536,アクサスホールディングス,4,27,,,,
3537,昭栄薬品,4,26,,,,
3538,ウイルプラスホールディングス,1,27,,,,
3539,ジャパンミート,1,27,,,,
3540,歯愛メディカル,4,26,,,,
3541,農業総合研究所,3,26,,,,
3542,ベガコーポレーション,3,27,,,,
3543,コメダホールディングス,1,26,,,,
3544,サツドラホールディングス,1,27,,,,
3545,デファクトスタンダード,3,27,,,,
3546,ダイユー・リックホールディングス,1,27,,,,
3547,串カツ田中ホールディングス,3,27,,,,
3548,バロックジャパンリミテッド,1,27,,,,
3549,クスリのアオキホールディングス,1,27,,,,
3550,スタジオアタオ,3,27,,,,
3551,ダイニック,1,5,,,,
3553,共和レザー,1,7,,,,
3556,リネットジャパングループ,3,27,,,,
3557,ユナイテッド＆コレクティブ,3,27,,,,
3558,ロコンド,3,27,,,,
3559,ピーバンドットコム,3,26,,,,
3560,ほぼ日,4,27,,,,
3561,力の源ホールディングス,1,27,,,,
3562,Ｎｏ．１,4,26,,,,
3563,スシローグローバルホールディングス,1,27,,,,
3564,ＬＩＸＩＬビバ,1,27,,,,
3565,アセンテック,3,26,,,,
3566,ユニフォームネクスト,3,27,,,,
3569,セーレン,1,5,,,,
3571,ソトー,1,5,,,,
3577,東海染工,1,5,,,,
3578,倉庫精練,2,5,,,,
3580,小松精練,1,5,,,,
3583,オーベクス,2,5,,,,
3591,ワコールホールディングス,1,5,,,,
3593,ホギメディカル,1,5,,,,
3597,自重堂,2,5,,,,
3598,山喜,2,5,,,,
3600,フジックス,2,5,,,,
3604,川本産業,2,5,,,,
3606,レナウン,1,5,,,,
3607,クラウディアホールディングス,1,5,,,,
3608,ＴＳＩホールディングス,1,5,,,,
3611,マツオカコーポレーション,1,5,,,,
3622,ネットイヤーグループ,3,25,,,,
3623,ビリングシステム,3,25,,,,
3624,アクセルマーク,3,25,,,,
3625,テックファームホールディングス,5,25,,,,
3626,ＴＩＳ,1,25,,,,
3627,ネオス,1,25,,,,
3628,データホライゾン,3,25,,,,
3630,電算システム,1,25,,,,
3632,グリー,1,25,,,,
3633,ＧＭＯペパボ,4,25,,,,
3634,ソケッツ,3,25,,,,
3635,コーエーテクモホールディングス,1,25,,,,
3636,三菱総合研究所,1,25,,,,
3639,ボルテージ,1,25,,,,
3640,電算,1,25,,,,
3641,パピレス,4,25,,,,
3645,メディカルネット,3,25,,,,
3646,駅探,3,25,,,,
3647,ジー・スリーホールディングス,2,25,,,,
3648,ＡＧＳ,1,25,,,,
3649,ファインデックス,1,25,,,,
3652,ディジタルメディアプロフェッショナル,3,25,,,,
3653,モルフォ,3,25,,,,
3654,ヒト・コミュニケーションズ,1,25,,,,
3655,ブレインパッド,1,25,,,,
3656,ＫＬａｂ,1,25,,,,
3657,ポールトゥウィン・ピットクルーホールディングス,1,25,,,,
3658,イーブックイニシアティブジャパン,1,25,,,,
3659,ネクソン,1,25,,,,
3660,アイスタイル,1,25,,,,
3661,エムアップ,1,25,,,,
3662,エイチーム,1,25,,,,
3663,アートスパークホールディングス,2,25,,,,
3664,モブキャストホールディングス,3,25,,,,
3665,エニグモ,3,25,,,,
3666,テクノスジャパン,1,25,,,,
3667,ｅｎｉｓｈ,1,25,,,,
3668,コロプラ,1,25,,,,
3670,協立情報通信,4,25,,,,
3671,ソフトマックス,3,25,,,,
3672,オルトプラス,1,25,,,,
3673,ブロードリーフ,1,25,,,,
3674,オークファン,3,25,,,,
3675,クロス・マーケティンググループ,1,25,,,,
3676,デジタルハーツホールディングス,1,25,,,,
3677,システム情報,4,25,,,,
3678,メディアドゥホールディングス,1,25,,,,
3679,じげん,1,25,,,,
3680,ホットリンク,3,25,,,,
3681,ブイキューブ,1,25,,,,
3682,エンカレッジ・テクノロジ,3,25,,,,
3683,サイバーリンクス,1,25,,,,
3685,みんなのウェディング,3,25,,,,
3686,ディー・エル・イー,1,25,,,,
3687,フィックスターズ,1,25,,,,
3688,ＶＯＹＡＧＥ　ＧＲＯＵＰ,1,25,,,,
3689,イグニス,3,25,,,,
3690,ロックオン,3,25,,,,
3691,リアルワールド,3,25,,,,
3692,ＦＦＲＩ,3,25,,,,
3694,オプティム,1,25,,,,
3695,ＧＭＯリサーチ,3,25,,,,
3696,セレス,1,25,,,,
3697,ＳＨＩＦＴ,3,25,,,,
3698,ＣＲＩ・ミドルウェア,3,25,,,,
3708,特種東海製紙,1,6,,,,
3710,ジョルダン,4,25,,,,
3711,創通,4,25,,,,
3712,情報企画,2,25,,,,
3719,ジェクシード,4,25,,,,
3723,日本ファルコム,3,25,,,,
3724,ベリサーブ,1,25,,,,
3726,フォーシーズホールディングス,2,27,,,,
3727,アプリックス,3,25,,,,
3733,ソフトウェア・サービス,4,25,,,,
3738,ティーガイア,1,25,,,,
3739,コムシード,8,25,,,,
3741,セック,1,25,,,,
3742,ＩＴｂｏｏｋ,3,25,,,,
3744,サイオス,2,25,,,,
3747,インタートレード,2,25,,,,
3750,セブンシーズホールディングス,2,25,,,,
3751,日本アジアグループ,1,25,,,,
3753,フライトホールディングス,2,25,,,,
3754,エキサイト,4,25,,,,
3756,豆蔵ホールディングス,1,25,,,,
3758,アエリア,4,25,,,,
3760,ケイブ,4,25,,,,
3762,テクマトリックス,1,25,,,,
3763,プロシップ,1,25,,,,
3765,ガンホー・オンライン・エンターテイメント,1,25,,,,
3766,システムズ・デザイン,4,25,,,,
3768,リスクモンスター,2,25,,,,
3769,ＧＭＯペイメントゲートウェイ,1,25,,,,
3770,ザッパラス,1,25,,,,
3771,システムリサーチ,1,25,,,,
3772,ウェルス・マネジメント,2,25,,,,
3773,アドバンスト・メディア,3,25,,,,
3774,インターネットイニシアティブ,1,25,,,,
3775,ガイアックス,8,25,,,,
3776,ブロードバンドタワー,4,25,,,,
3777,ジオネクスト,5,25,,,,
3778,さくらインターネット,1,25,,,,
3779,ジェイ・エスコム　ホールディングス,4,25,,,,
3782,ディー・ディー・エス,3,25,,,,
3784,ヴィンクス,1,25,,,,
3787,テクノマセマティカル,2,25,,,,
3788,ＧＭＯクラウド,1,25,,,,
3791,ＩＧポート,4,25,,,,
3793,ドリコム,3,25,,,,
3794,エヌ・デーソフトウェア,2,25,,,,
3796,いい生活,2,25,,,,
3798,ＵＬＳグループ,4,25,64c200,,,
3799,キーウェアソリューションズ,2,25,,,,
3800,ユニリタ,4,25,,,,
3802,エコミック,9,25,,,,
3803,イメージ情報開発,5,25,,,,
3804,システム　ディ,4,25,,,,
3807,フィスコ,5,25,,,,
3808,オウケイウェイヴ,8,25,,,,
3810,サイバーステップ,2,25,,,,
3814,アルファクス・フード・システム,5,25,,,,
3815,メディア工房,3,25,,,,
3816,大和コンピューター,4,25,,,,
3817,ＳＲＡホールディングス,1,25,,,,
3822,Ｍｉｎｏｒｉソリューションズ,1,25,,,,
3823,アクロディア,2,25,,,,
3824,メディアファイブ,10,25,,,,
3825,リミックスポイント,2,25,,,,
3826,システムインテグレータ,1,25,,,,
3830,ギガプライズ,8,25,,,,
3834,朝日ネット,1,25,,,,
3835,ｅＢＡＳＥ,1,25,,,,
3836,アバント,1,25,,,,
3837,アドソル日進,1,25,,,,
3839,ＯＤＫソリューションズ,4,25,,,,
3840,パス,2,25,,,,
3841,ジーダット,4,25,,,,
3842,ネクストジェン,5,25,,,,
3843,フリービット,1,25,,,,
3844,コムチュア,1,25,,,,
3845,アイフリークモバイル,4,25,,,,
3847,パシフィックシステム,4,25,,,,
3848,データ・アプリケーション,4,25,,,,
3849,日本テクノ・ラボ,9,25,,,,
3850,ＮＴＴデータイントラマート,2,25,,,,
3851,日本一ソフトウェア,4,25,,,,
3852,サイバーコム,1,25,,,,
3853,インフォテリア,1,25,,,,
3854,アイル,2,25,,,,
3856,Ａｂａｌａｎｃｅ,3,16,,,,
3857,ラック,4,25,,,,
3858,ユビキタスＡＩコーポレーション,4,25,,,,
3861,王子ホールディングス,1,6,,,,
3863,日本製紙,1,6,,,,
3864,三菱製紙,1,6,,,,
3865,北越コーポレーション,1,6,,,,
3877,中越パルプ工業,1,6,,,,
3878,巴川製紙所,1,6,,,,
3880,大王製紙,1,6,,,,
3891,ニッポン高度紙工業,4,6,,,,
3892,岡山製紙,4,6,,,,
3895,ハビックス,4,6,,,,
3896,阿波製紙,1,6,,,,
3900,クラウドワークス,3,25,,,,
3901,マークラインズ,1,25,,,,
3902,メディカル・データ・ビジョン,1,25,,,,
3903,ｇｕｍｉ,1,25,,,,
3904,カヤック,3,25,,,,
3905,データセクション,3,25,,,,
3906,ＡＬＢＥＲＴ,3,25,,,,
3907,シリコンスタジオ,3,25,,,,
3908,コラボス,3,25,,,,
3909,ショーケース・ティービー,1,25,,,,
3910,エムケイシステム,4,25,,,,
3911,Ａｉｍｉｎｇ,3,25,,,,
3912,モバイルファクトリー,1,25,,,,
3913,ｓＭｅｄｉｏ,3,25,,,,
3914,ＪＩＧｯＳＡＷ,3,25,,,,
3915,テラスカイ,3,25,,,,
3916,デジタル・インフォメーション・テクノロジー,1,25,,,,
3917,アイリッジ,3,25,,,,
3918,ＰＣＩホールディングス,1,25,,,,
3919,パイプドＨＤ,1,25,,,,
3920,アイビーシー,1,25,,,,
3921,ネオジャパン,1,25,,,,
3922,ＰＲ　ＴＩＭＥＳ,3,25,,,,
3923,ラクス,3,25,,,,
3924,ランドコンピュータ,1,25,,,,
3925,ダブルスタンダード,3,25,,,,
3926,オープンドア,1,25,,,,
3927,アークン,3,25,,,,
3928,マイネット,1,25,,,,
3929,ソーシャルワイヤー,3,25,,,,
3930,はてな,3,25,,,,
3931,バリューゴルフ,3,25,,,,
3932,アカツキ,1,25,,,,
3933,チエル,4,25,,,,
3934,ベネフィットジャパン,1,25,,,,
3935,エディア,3,25,,,,
3936,グローバルウェイ,3,25,,,,
3937,Ｕｂｉｃｏｍホールディングス,1,25,,,,
3938,ＬＩＮＥ,1,25,,,,
3939,カナミックネットワーク,1,25,,,,
3940,ノムラシステムコーポレーション,1,25,,,,
3941,レンゴー,1,6,,,,
3943,大石産業,10,6,,,,
3944,古林紙工,2,6,,,,
3945,スーパーバッグ,2,6,,,,
3946,トーモク,1,6,,,,
3947,ダイナパック,2,6,,,,
3948,光ビジネスフォーム,4,6,,,,
3950,ザ・パック,1,6,,,,
3951,朝日印刷,2,6,,,,
3952,中央紙器工業,7,6,,,,
3953,大村紙業,4,6,,,,
3954,昭和パックス,4,6,,,,
3955,イムラ封筒,2,6,,,,
3956,国際チャート,4,6,,,,
3960,バリューデザイン,3,25,,,,
3961,シルバーエッグ・テクノロジー,3,25,,,,
3962,チェンジ,3,25,,,,
3963,シンクロ・フード,1,25,,,,
3964,オークネット,1,25,,,,
3965,キャピタル・アセット・プランニング,4,25,,,,
3966,ユーザベース,3,25,,,,
3967,エルテス,3,25,,,,
3968,セグエグループ,4,25,,,,
3969,エイトレッド,3,25,,,,
3970,イノベーション,3,25,,,,
3974,ティビィシィ・スキヤツト,4,25,,,,
3975,ＡＯＩ　ＴＹＯ　Ｈｏｌｄｉｎｇｓ,1,25,,,,
3976,シャノン,3,25,,,,
3977,フュージョン,9,25,,,,
3978,マクロミル,1,25,,,,
3979,うるる,3,25,,,,
3981,ビーグリー,1,25,,,,
3983,オロ,1,25,,,,
3984,ユーザーローカル,3,25,,,,
3985,テモナ,3,25,,,,
3986,ビーブレイクシステムズ,3,25,,,,
3987,エコモット,3,25,,,,
3988,ＳＹＳホールディングス,4,25,,,,
3989,シェアリングテクノロジー,3,25,,,,
3990,ＵＵＵＭ,3,25,,,,
3991,ウォンテッドリー,3,25,,,,
3992,ニーズウェル,2,25,,,,
3993,ＰＫＳＨＡ　Ｔｅｃｈｎｏｌｏｇｙ,3,25,,,,
3994,マネーフォワード,3,25,,,,
3995,ＳＫＩＹＡＫＩ,3,25,,,,
3996,サインポスト,3,25,,,,
3997,トレードワークス,4,25,,,,
3998,すららネット,3,25,,,,
3999,ナレッジスイート,3,25,,,,
4004,昭和電工,1,7,,,,
4005,住友化学,1,7,,,,
4008,住友精化,1,7,,,,
4021,日産化学,1,7,,,,
4022,ラサ工業,1,7,,,,
4023,クレハ,1,7,,,,
4025,多木化学,1,7,,,,
4026,神島化学工業,2,11,,,,
4027,テイカ,1,7,,,,
4028,石原産業,1,7,,,,
4031,片倉コープアグリ,1,7,,,,
4033,日東エフシー,1,7,,,,
4041,日本曹達,1,7,,,,
4042,東ソー,1,7,,,,
4043,トクヤマ,1,7,,,,
4044,セントラル硝子,1,7,,,,
4045,東亞合成,1,7,,,,
4046,大阪ソーダ,1,7,,,,
4047,関東電化工業,1,7,,,,
4061,デンカ,1,7,,,,
4062,イビデン,1,16,,,,
4063,信越化学工業,1,7,,,,
4064,日本カーバイド工業,1,7,,,,
4078,堺化学工業,1,7,,,,
4080,田中化学研究所,4,7,,,,
4082,第一稀元素化学工業,1,7,,,,
4088,エア・ウォーター,1,7,,,,
4091,大陽日酸,1,7,,,,
4092,日本化学工業,1,7,,,,
4093,東邦アセチレン,1,7,,,,
4094,日本化学産業,2,7,,,,
4095,日本パーカライジング,1,7,,,,
4097,高圧ガス工業,1,7,,,,
4098,チタン工業,1,7,,,,
4099,四国化成工業,1,7,,,,
4100,戸田工業,1,7,,,,
4102,丸尾カルシウム,2,7,,,,
4107,伊勢化学工業,2,7,,,,
4109,ステラ　ケミファ,1,7,,,,
4112,保土谷化学工業,1,7,,,,
4113,田岡化学工業,2,7,,,,
4114,日本触媒,1,7,,,,
4115,本州化学工業,2,7,,,,
4116,大日精化工業,1,7,,,,
4118,カネカ,1,7,,,,
4119,日本ピグメント,2,7,,,,
4120,スガイ化学工業,2,7,,,,
4124,大阪油化工業,4,7,,,,
4151,協和発酵キリン,1,8,,,,
4182,三菱ガス化学,1,7,,,,
4183,三井化学,1,7,,,,
4185,ＪＳＲ,1,7,,,,
4186,東京応化工業,1,7,,,,
4187,大阪有機化学工業,1,7,,,,
4188,三菱ケミカルホールディングス,1,7,,,,
4189,ＫＨネオケム,1,7,,,,
4202,ダイセル,1,7,,,,
4203,住友ベークライト,1,7,,,,
4204,積水化学工業,1,7,,,,
4205,日本ゼオン,1,7,,,,
4206,アイカ工業,1,7,,,,
4208,宇部興産,1,7,,,,
4212,積水樹脂,1,7,,,,
4215,タキロンシーアイ,1,7,,,,
4216,旭有機材,1,7,,,,
4217,日立化成,1,7,,,,
4218,ニチバン,1,7,,,,
4220,リケンテクノス,1,7,,,,
4221,大倉工業,1,7,,,,
4222,児玉化学工業,2,7,,,,
4224,ロンシール工業,2,7,,,,
4228,積水化成品工業,1,7,,,,
4229,群栄化学工業,1,7,,,,
4231,タイガースポリマー,1,7,,,,
4234,サンエー化研,4,7,,,,
4235,ウルトラファブリックス・ホールディングス,4,7,,,,
4237,フジプレアム,4,7,,,,
4238,ミライアル,1,7,,,,
4239,ポラテクノ,4,7,,,,
4240,クラスターテクノロジー,5,7,,,,
4241,アテクト,4,7,,,,
4242,タカギセイコー,4,7,,,,
4243,ニックス,4,7,,,,
4245,ダイキアクシス,1,7,,,,
4246,ダイキョーニシカワ,1,7,,,,
4247,ポバール興業,7,7,,,,
4248,竹本容器,1,7,,,,
4249,森六ホールディングス,1,7,,,,
4272,日本化薬,1,7,,,,
4274,細谷火工,4,7,,,,
4275,カーリットホールディングス,1,7,,,,
4282,ＥＰＳホールディングス,1,33,,,,
4284,ソルクシーズ,1,25,,,,
4286,レッグス,1,33,,,,
4287,ジャストプランニング,4,25,,,,
4288,アズジェント,4,25,,,,
4290,プレステージ・インターナショナル,1,33,,,,
4291,ＪＩＥＣ,2,25,,,,
4293,セプテーニ・ホールディングス,4,33,,,,
4295,フェイス,1,25,,,,
4298,プロトコーポレーション,4,25,,,,
4299,ハイマックス,1,25,,,,
4301,アミューズ,1,33,,,,
4304,Ｅストアー,4,25,,,,
4307,野村総合研究所,1,25,,,,
4308,Ｊストリーム,3,25,,,,
4310,ドリームインキュベータ,1,33,,,,
4312,サイバネットシステム,1,25,,,,
4316,ビーマップ,5,25,,,,
4317,レイ,4,33,,,,
4318,クイック,1,33,,,,
4319,ＴＡＣ,1,33,,,,
4320,ＣＥホールディングス,1,25,,,,
4321,ケネディクス,1,33,,,,
4323,日本システム技術,1,25,,,,
4324,電通,1,33,,,,
4326,インテージホールディングス,1,25,,,,
4327,日本エス・エイチ・エル,4,33,,,,
4331,テイクアンドギヴ・ニーズ,1,33,,,,
4333,東邦システムサイエンス,1,25,,,,
4334,ユークス,4,25,,,,
4335,アイ・ピー・エス,4,25,,,,
4336,クリエアナブキ,4,33,,,,
4337,ぴあ,1,33,,,,
4341,西菱電機,2,33,,,,
4342,セコム上信越,2,33,,,,
4343,イオンファンタジー,1,33,,,,
4344,ソースネクスト,1,25,,,,
4345,シーティーエス,1,33,,,,
4346,ネクシィーズグループ,1,33,,,,
4347,ブロードメディア,4,33,,,,
4348,インフォコム,4,25,,,,
4349,テスク,7,25,,,,
4350,メディカルシステムネットワーク,1,27,,,,
4351,山田債権回収管理総合事務所,4,31,,,,
4355,ロングライフホールディング,4,33,,,,
4356,応用技術,4,25,,,,
4361,川口化学工業,2,7,,,,
4362,日本精化,1,7,,,,
4364,マナック,2,7,,,,
4365,松本油脂製薬,4,7,,,,
4366,ダイトーケミックス,2,7,,,,
4367,広栄化学工業,2,7,,,,
4368,扶桑化学工業,1,7,,,,
4369,トリケミカル研究所,1,7,,,,
4380,Ｍマート,3,25,,,,
4381,ビープラッツ,3,25,,,,
4382,ＨＥＲＯＺ,3,25,,,,
4384,ラクスル,3,25,,,,
4385,メルカリ,3,25,,,,
4386,ＳＩＧ,4,25,,,,
4387,ＺＵＵ,3,25,,,,
4388,エーアイ,3,25,,,,
4389,プロパティデータバンク,3,25,,,,
4390,アイ・ピー・エス,3,25,,,,
4391,ロジザード,3,25,,,,
4392,ＦＩＧ,1,25,,,,
4393,バンク・オブ・イノベーション,3,25,,,,
4394,エクスモーション,3,25,,,,
4395,アクリート,3,25,,,,
4396,システムサポート,3,25,,,,
4397,チームスピリット,,25,,,,
4401,ＡＤＥＫＡ,1,7,,,,
4403,日油,1,7,,,,
4404,ミヨシ油脂,1,4,,,,
4406,新日本理化,1,7,,,,
4409,東邦化学工業,2,7,,,,
4410,ハリマ化成グループ,1,7,,,,
4452,花王,1,7,,,,
4461,第一工業製薬,1,7,,,,
4462,石原ケミカル,1,7,,,,
4463,日華化学,1,7,,,,
4464,ソフト９９コーポレーション,2,7,,,,
4465,ニイタカ,1,7,,,,
4471,三洋化成工業,1,7,,,,
4502,武田薬品工業,1,8,,,,
4503,アステラス製薬,1,8,,,,
4506,大日本住友製薬,1,8,,,,
4507,塩野義製薬,1,8,,,,
4508,田辺三菱製薬,1,8,,,,
4512,わかもと製薬,1,8,,,,
4514,あすか製薬,1,8,,,,
4516,日本新薬,1,8,,,,
4517,ビオフェルミン製薬,1,8,,,,
4519,中外製薬,1,8,,,,
4521,科研製薬,1,8,,,,
4523,エーザイ,1,8,,,,
4524,森下仁丹,2,8,,,,
4526,理研ビタミン,1,4,,,,
4527,ロート製薬,1,8,,,,
4528,小野薬品工業,1,8,,,,
4530,久光製薬,1,8,,,,
4531,有機合成薬品工業,1,7,,,,
4534,持田製薬,1,8,,,,
4536,参天製薬,1,8,,,,
4538,扶桑薬品工業,1,8,,,,
4539,日本ケミファ,1,8,,,,
4540,ツムラ,1,8,,,,
4541,日医工,1,8,,,,
4543,テルモ,1,18,,,,
4544,みらかホールディングス,1,33,,,,
4547,キッセイ薬品工業,1,8,,,,
4548,生化学工業,1,8,,,,
4549,栄研化学,1,8,,,,
4550,日水製薬,1,8,,,,
4551,鳥居薬品,1,8,,,,
4552,ＪＣＲファーマ,1,8,,,,
4553,東和薬品,1,8,,,,
4554,富士製薬工業,1,8,,,,
4555,沢井製薬,1,8,,,,
4556,カイノス,4,8,,,,
4557,医学生物学研究所,4,8,,,,
4558,中京8,4,8,,,,
4559,ゼリア新薬工業,1,8,,,,
4563,アンジェス,3,8,,,,
4564,オンコセラピー・サイエンス,3,8,,,,
4565,そーせいグループ,3,8,,,,
4568,第一三共,1,8,,,,
4569,キョーリン製薬ホールディングス,1,8,,,,
4570,免疫生物研究所,5,8,,,,
4571,ナノキャリア,3,8,,,,
4572,カルナバイオサイエンス,5,8,,,,
4574,大幸薬品,1,8,,,,
4575,キャンバス,3,8,,,,
4576,デ・ウエスタン・セラピテクス研究所,5,8,,,,
4577,ダイト,1,8,,,,
4578,大塚ホールディングス,1,8,,,,
4579,ラクオリア創薬,5,8,,,,
4581,大正製薬ホールディングス,1,8,,,,
4582,シンバイオ製薬,5,8,,,,
4583,カイオム・バイオサイエンス,3,8,,,,
4584,ジーンテクノサイエンス,3,8,,,,
4585,ＵＭＮファーマ,3,8,,,,
4586,メドレックス,3,8,,,,
4587,ペプチドリーム,1,8,,,,
